1.349578499794006348e-01,5.361284613609313965e-01,6.329184770584106445e-01,1.503713130950927734e-01,9.770849347114562988e-01,2.703623771667480469e-01,2.466502189636230469e-01,7.004733681678771973e-01,2.359771728515625000e-02,9.726389050483703613e-01,2.134099006652832031e-01,8.548840880393981934e-01,7.406502962112426758e-02,4.439254999160766602e-01,1.873706579208374023e-01,6.807457804679870605e-01,8.439902663230895996e-01,1.198845505714416504e-01,1.779129505157470703e-01,1.430787444114685059e-01,1.210276857018470764e-01,3.058107793331146240e-01,3.081038296222686768e-01,1.156350448727607727e-01,9.192163497209548950e-02,5.750105530023574829e-02
8.098664879798889160e-01,5.983081459999084473e-01,7.453322410583496094e-03,5.390474200248718262e-01,9.076783061027526855e-01,2.017855644226074219e-01,7.189077734947204590e-01,3.109675645828247070e-01,1.634387373924255371e-01,8.301385641098022461e-01,4.140615463256835938e-02,5.868911743164062500e-03,9.268428087234497070e-01,5.176903605461120605e-01,5.919901728630065918e-01,1.479326486587524414e-01,6.498833894729614258e-01,2.638859748840332031e-01,9.335229992866516113e-01,3.981244564056396484e-02,1.374376714229583740e-01,2.516562342643737793e-01,2.584294676780700684e-01,1.021690964698791504e-01,1.344875395298004150e-01,1.158200278878211975e-01
3.379566669464111328e-01,3.065252900123596191e-01,1.539987921714782715e-01,4.843618869781494141e-01,6.024900674819946289e-01,5.973353385925292969e-01,6.011255383491516113e-01,2.761556506156921387e-01,7.868878841400146484e-01,9.274041652679443359e-02,2.842251062393188477e-01,7.825964689254760742e-02,4.292702674865722656e-01,8.529459834098815918e-01,6.807422637939453125e-02,3.429933190345764160e-01,7.105744481086730957e-01,6.970679759979248047e-01,9.101245403289794922e-01,9.672299027442932129e-01,1.816159188747406006e-01,1.251183301210403442e-01,1.191133037209510803e-01,8.791974186897277832e-02,2.455552965402603149e-01,2.406774163246154785e-01
4.070840477943420410e-01,2.494352459907531738e-01,3.248046636581420898e-01,2.729940414428710938e-01,5.952137708663940430e-01,5.702181458473205566e-01,3.871859908103942871e-01,5.184034705162048340e-01,8.082270026206970215e-01,3.373569250106811523e-01,6.599018573760986328e-01,1.118016242980957031e-02,4.659953117370605469e-01,2.838158011436462402e-01,1.996944546699523926e-01,1.158893108367919922e-02,6.221948862075805664e-01,3.212861418724060059e-01,4.476619362831115723e-01,2.563251256942749023e-01,1.450743973255157471e-01,1.843769848346710205e-01,1.960322260856628418e-01,1.112626940011978149e-01,1.416256278753280640e-01,2.216281592845916748e-01
8.345922231674194336e-01,7.879503369331359863e-01,3.584340810775756836e-01,7.706364989280700684e-01,6.937310695648193359e-01,6.418853402137756348e-01,4.427996873855590820e-01,2.144694328308105469e-01,8.720962405204772949e-01,3.200716972351074219e-01,8.012871146202087402e-01,2.691466808319091797e-01,1.070981025695800781e-01,3.715006709098815918e-01,1.699529290199279785e-01,1.747227907180786133e-01,8.597989082336425781e-01,4.767548441886901855e-01,4.998806715011596680e-01,3.751052021980285645e-01,1.344576179981231689e-01,1.804584860801696777e-01,1.407262682914733887e-01,1.029701381921768188e-01,1.304766237735748291e-01,3.109109103679656982e-01
5.181205868721008301e-01,8.006554245948791504e-01,5.420154333114624023e-01,2.827912569046020508e-01,5.066978931427001953e-02,7.127577662467956543e-01,1.419759392738342285e-01,4.478520154953002930e-02,8.630549907684326172e-02,5.946410298347473145e-01,2.416555285453796387e-01,8.835985660552978516e-01,8.383072018623352051e-01,4.342803955078125000e-01,5.893136262893676758e-01,9.763885736465454102e-01,8.462830781936645508e-01,2.079903483390808105e-01,7.268753051757812500e-01,3.123268485069274902e-01,1.824224889278411865e-01,1.508665978908538818e-01,1.408930420875549316e-01,9.738505631685256958e-02,1.651491820812225342e-01,2.632836103439331055e-01
8.334177732467651367e-02,2.546144127845764160e-01,3.292911052703857422e-01,7.863234877586364746e-01,6.975587010383605957e-01,2.477469444274902344e-01,5.475534200668334961e-01,3.960705399513244629e-01,1.831339001655578613e-01,1.472048163414001465e-01,3.409638404846191406e-01,9.557342529296875000e-01,5.055661201477050781e-01,3.316805958747863770e-01,7.106612324714660645e-01,1.988247036933898926e-01,3.612624406814575195e-01,8.385201096534729004e-01,4.887554049491882324e-01,3.475733995437622070e-01,1.467192023992538452e-01,2.321418821811676025e-01,2.491917908191680908e-01,1.139575392007827759e-01,1.497091799974441528e-01,1.082803979516029358e-01
5.743241310119628906e-01,5.557243824005126953e-01,5.071414709091186523e-01,6.565413475036621094e-01,4.021745920181274414e-01,9.849376082420349121e-01,4.188624620437622070e-01,9.534740447998046875e-02,3.836607933044433594e-02,3.809615373611450195e-01,7.618325948715209961e-02,5.391269922256469727e-01,2.673941850662231445e-01,9.636166095733642578e-01,5.208075046539306641e-02,7.483452558517456055e-01,7.248552441596984863e-01,1.253066062927246094e-01,3.379775881767272949e-01,2.212331891059875488e-01,1.988708674907684326e-01,2.084304392337799072e-01,1.734415441751480103e-01,1.121602058410644531e-01,1.965199857950210571e-01,1.105770543217658997e-01
3.235484361648559570e-01,2.971854805946350098e-01,5.976274013519287109e-01,4.220862388610839844e-01,2.041571736335754395e-01,6.141989231109619141e-01,7.520887255668640137e-01,4.193368554115295410e-01,8.518462777137756348e-01,5.256174206733703613e-01,1.922667026519775391e-03,1.544066667556762695e-01,9.321987628936767578e-03,2.046892642974853516e-01,7.677026391029357910e-01,9.931631088256835938e-01,9.286826848983764648e-02,8.365923762321472168e-01,6.293970346450805664e-02,3.579586744308471680e-01,1.438336670398712158e-01,2.150409668684005737e-01,1.957566589117050171e-01,1.120074689388275146e-01,1.446955800056457520e-01,1.886656284332275391e-01
7.643256783485412598e-01,2.900972366333007812e-01,4.321387410163879395e-01,3.126175403594970703e-01,9.795483946800231934e-01,6.962413191795349121e-01,7.163215279579162598e-01,3.150624036788940430e-02,8.573359847068786621e-01,8.458500504493713379e-01,9.058392047882080078e-01,1.737512946128845215e-01,3.563197851181030273e-01,7.026392817497253418e-01,7.745928764343261719e-01,8.361495137214660645e-01,3.060144186019897461e-01,6.064990162849426270e-01,6.630498170852661133e-02,9.653307199478149414e-01,1.424152106046676636e-01,2.262343168258666992e-01,2.689296901226043701e-01,1.173068732023239136e-01,1.604798883199691772e-01,8.463406562805175781e-02
2.905726432800292969e-04,1.909340023994445801e-01,4.559186100959777832e-01,8.294122219085693359e-01,9.630059003829956055e-01,1.399800777435302734e-01,5.808134078979492188e-01,9.941988587379455566e-01,6.354620456695556641e-01,7.017618417739868164e-01,3.194361925125122070e-02,8.957259058952331543e-01,7.514901757240295410e-01,5.652745962142944336e-01,5.590550899505615234e-01,6.555594801902770996e-01,3.360819816589355469e-02,8.289096951484680176e-01,5.721409916877746582e-01,1.141283512115478516e-01,1.261854320764541626e-01,1.427345275878906250e-01,2.317923456430435181e-01,1.046579554677009583e-01,1.430313885211944580e-01,2.515984177589416504e-01
5.869426131248474121e-01,6.765403151512145996e-01,4.621163010597229004e-01,4.926759004592895508e-02,6.723947525024414062e-01,2.790743708610534668e-01,6.109983325004577637e-01,8.858223557472229004e-01,5.058469772338867188e-01,4.365162253379821777e-01,8.875504732131958008e-01,2.674472332000732422e-01,4.505862593650817871e-01,5.253007411956787109e-01,7.231652736663818359e-02,2.493647336959838867e-01,6.999622583389282227e-01,5.233638286590576172e-01,7.747939825057983398e-01,5.025484561920166016e-01,1.481581628322601318e-01,2.377762496471405029e-01,1.781345009803771973e-01,1.070493385195732117e-01,1.139637380838394165e-01,2.149180918931961060e-01
5.958033204078674316e-01,7.049375176429748535e-01,9.256922602653503418e-01,4.437811374664306641e-01,6.670370101928710938e-01,3.126654624938964844e-01,2.470300197601318359e-01,2.865373492240905762e-01,2.507008910179138184e-01,2.158652544021606445e-01,6.349825859069824219e-01,5.258837342262268066e-01,6.577165722846984863e-01,6.215516328811645508e-01,1.294139027595520020e-01,2.944133281707763672e-01,7.549208402633666992e-02,2.689335346221923828e-01,2.684898972511291504e-01,9.799152612686157227e-02,1.576109230518341064e-01,1.969820708036422729e-01,1.323961913585662842e-01,9.640437364578247070e-02,1.149798035621643066e-01,3.016265928745269775e-01
2.454909682273864746e-01,4.896807670593261719e-02,7.388285398483276367e-01,6.049432754516601562e-01,5.430099368095397949e-01,8.046283721923828125e-01,1.934211254119873047e-01,4.569776058197021484e-01,9.509852528572082520e-01,5.597396492958068848e-01,6.539016366004943848e-01,2.122117280960083008e-01,2.355192303657531738e-01,5.260173082351684570e-01,3.735721111297607422e-01,2.308605909347534180e-01,9.309598803520202637e-01,9.056672453880310059e-01,8.259179592132568359e-01,6.092770099639892578e-01,1.711694747209548950e-01,1.909587234258651733e-01,1.481600701808929443e-01,1.045670509338378906e-01,1.907118856906890869e-01,1.944328397512435913e-01
7.534667849540710449e-01,7.593677043914794922e-01,4.322609305381774902e-01,4.807503223419189453e-01,8.539109230041503906e-01,1.385270357131958008e-01,3.541692495346069336e-01,8.842939138412475586e-01,4.733078479766845703e-01,9.814474582672119141e-01,1.646116971969604492e-01,2.629019618034362793e-01,9.957231283187866211e-01,1.334014534950256348e-01,4.797750711441040039e-02,2.138047218322753906e-01,9.430021047592163086e-02,1.837277412414550781e-02,3.398715853691101074e-01,4.432111382484436035e-01,1.375532895326614380e-01,1.255525797605514526e-01,1.440577208995819092e-01,9.348903596401214600e-02,1.266057789325714111e-01,3.727416098117828369e-01
1.900136470794677734e-02,5.422096252441406250e-01,3.656004071235656738e-01,1.155303120613098145e-01,1.091006994247436523e-01,4.013329744338989258e-02,6.920239925384521484e-01,8.329664468765258789e-01,6.703207492828369141e-01,7.270585894584655762e-01,5.940586924552917480e-01,5.302798748016357422e-02,3.229359984397888184e-01,4.753720760345458984e-01,5.649679303169250488e-01,3.592907786369323730e-01,8.772887587547302246e-01,1.347011327743530273e-01,4.542662501335144043e-01,1.545020937919616699e-01,9.482596814632415771e-02,3.281033933162689209e-01,3.044893443584442139e-01,1.107209846377372742e-01,6.910769641399383545e-02,9.275259822607040405e-02
2.976717948913574219e-01,7.129508852958679199e-01,8.756778836250305176e-01,9.836920499801635742e-01,1.999212503433227539e-01,1.484615206718444824e-01,7.337575554847717285e-01,7.440515756607055664e-01,1.590517163276672363e-01,4.180101156234741211e-01,1.025110483169555664e-01,8.535966873168945312e-01,6.843441724777221680e-02,9.237524867057800293e-01,1.786084175109863281e-01,7.420517206192016602e-01,6.976139545440673828e-01,2.504460215568542480e-01,6.866555213928222656e-01,4.893401861190795898e-01,9.622823446989059448e-02,2.120550423860549927e-01,3.944641649723052979e-01,1.033063456416130066e-01,1.452243626117706299e-01,4.872183129191398621e-02
7.291536927223205566e-01,1.261575818061828613e-01,7.055896520614624023e-01,6.708247065544128418e-01,9.874895811080932617e-01,8.977893590927124023e-01,2.915580272674560547e-01,7.152315378189086914e-01,4.832394719123840332e-01,9.298980236053466797e-03,4.895761013031005859e-01,9.562958478927612305e-01,5.124562978744506836e-02,6.249158978462219238e-01,9.662513732910156250e-01,2.040899991989135742e-01,8.722185492515563965e-01,1.841142773628234863e-01,5.664214491844177246e-01,4.895292520523071289e-01,1.090096607804298401e-01,1.983644962310791016e-01,3.205657303333282471e-01,1.324831247329711914e-01,1.446244120597839355e-01,9.495252370834350586e-02
9.307653903961181641e-01,9.037616848945617676e-01,6.209521889686584473e-01,9.495983719825744629e-01,1.318309307098388672e-01,7.400763034820556641e-01,2.977967262268066406e-03,9.917891621589660645e-01,8.415233492851257324e-01,2.347915768623352051e-01,5.571035146713256836e-01,7.943093180656433105e-01,8.168494105339050293e-01,3.429604172706604004e-01,7.085768580436706543e-01,6.973755359649658203e-02,4.771980047225952148e-01,5.372416377067565918e-01,6.378004550933837891e-01,8.490574955940246582e-01,1.470597237348556519e-01,1.464975476264953613e-01,2.027897238731384277e-01,1.045496687293052673e-01,1.900471150875091553e-01,2.090562731027603149e-01
4.526704549789428711e-01,3.115411400794982910e-01,7.761379480361938477e-01,1.839205622673034668e-01,1.602119207382202148e-02,2.204949259757995605e-01,5.190091133117675781e-01,3.280454874038696289e-02,6.352267861366271973e-01,8.262678384780883789e-01,3.228697776794433594e-01,4.340775609016418457e-01,9.763957262039184570e-01,1.676050424575805664e-01,9.949976205825805664e-02,7.638065814971923828e-01,3.475046753883361816e-01,7.893500328063964844e-01,5.521913170814514160e-01,4.115318059921264648e-01,1.392766088247299194e-01,1.557867079973220825e-01,1.447280198335647583e-01,8.823473006486892700e-02,1.432308256626129150e-01,3.287431001663208008e-01
2.914669513702392578e-01,5.223878026008605957e-01,1.325398087501525879e-01,7.437544465065002441e-01,8.998003602027893066e-01,7.523705363273620605e-01,6.451171040534973145e-01,6.879512071609497070e-01,4.729337096214294434e-01,8.234642744064331055e-01,4.702693819999694824e-01,2.819248437881469727e-01,2.756156325340270996e-01,8.125178813934326172e-01,8.037675619125366211e-01,1.936439871788024902e-01,4.981875419616699219e-01,3.464275002479553223e-01,8.934652805328369141e-02,3.387210369110107422e-01,1.470333784818649292e-01,1.986684203147888184e-01,1.745717674493789673e-01,1.110509261488914490e-01,1.344772279262542725e-01,2.341981828212738037e-01
5.809402465820312500e-02,7.933899164199829102e-01,4.807334542274475098e-01,9.838491678237915039e-01,3.070926666259765625e-01,7.986810207366943359e-01,9.520868659019470215e-01,9.455145597457885742e-01,8.067910671234130859e-01,6.937159895896911621e-01,2.379679083824157715e-01,1.987487077713012695e-02,6.683337688446044922e-02,9.788693189620971680e-01,5.455005168914794922e-01,1.791864037513732910e-01,6.932473778724670410e-01,5.762134194374084473e-01,4.717061519622802734e-01,3.872406482696533203e-01,1.063848584890365601e-01,1.277459710836410522e-01,1.913232058286666870e-01,1.039087921380996704e-01,1.653953492641448975e-01,3.052417635917663574e-01
4.854530096054077148e-02,8.992988467216491699e-01,4.125455021858215332e-01,8.771485686302185059e-01,6.207450628280639648e-01,8.384194970130920410e-01,4.943816661834716797e-01,7.009825110435485840e-01,1.003560423851013184e-01,4.450098872184753418e-01,6.762240529060363770e-01,2.554184794425964355e-01,3.656861782073974609e-01,9.974051713943481445e-01,5.979008674621582031e-01,2.794653177261352539e-01,1.059792637825012207e-01,6.564845442771911621e-01,7.037491798400878906e-01,5.495892763137817383e-01,1.687644124031066895e-01,1.889221668243408203e-01,1.342177391052246094e-01,1.049829870462417603e-01,1.391962766647338867e-01,2.639164924621582031e-01
6.570636630058288574e-01,5.717144012451171875e-01,3.862627744674682617e-01,9.306184649467468262e-01,8.374263644218444824e-01,6.783664822578430176e-01,8.565711379051208496e-01,9.154360890388488770e-01,3.311781287193298340e-01,9.098886251449584961e-01,4.599589109420776367e-01,2.247244119644165039e-01,8.662950992584228516e-01,9.704055786132812500e-01,8.703904747962951660e-01,8.031106591224670410e-01,9.551396369934082031e-01,6.874443292617797852e-01,5.017278790473937988e-01,7.297997474670410156e-01,1.936398744583129883e-01,1.280474960803985596e-01,9.991689026355743408e-02,8.218928426504135132e-02,1.989269554615020752e-01,2.972795367240905762e-01
5.967388749122619629e-01,3.330296874046325684e-01,8.398166298866271973e-01,4.117555022239685059e-01,9.538471698760986328e-01,8.565745353698730469e-01,5.988774895668029785e-01,4.021129012107849121e-01,6.868038177490234375e-01,3.942785859107971191e-01,7.450930476188659668e-01,1.655290722846984863e-01,6.254385709762573242e-01,7.869097590446472168e-01,9.319803714752197266e-01,7.671039700508117676e-01,8.181428313255310059e-01,2.469522356986999512e-01,9.880908727645874023e-01,2.137227058410644531e-01,1.664175838232040405e-01,2.125010341405868530e-01,1.491637825965881348e-01,1.035064011812210083e-01,1.349883377552032471e-01,2.334229201078414917e-01
8.254036903381347656e-01,6.453430056571960449e-01,3.997104763984680176e-01,6.472615599632263184e-01,7.193899154663085938e-01,4.418458342552185059e-01,7.280097007751464844e-01,4.291422963142395020e-01,5.919718742370605469e-01,3.461815714836120605e-01,1.841603517532348633e-01,4.376524686813354492e-02,9.537626504898071289e-01,2.513043284416198730e-01,4.231398701667785645e-01,6.989057064056396484e-01,4.788535833358764648e-02,3.709917664527893066e-01,7.669408321380615234e-01,7.666326761245727539e-01,1.854742169380187988e-01,1.579258143901824951e-01,1.260984539985656738e-01,9.385067224502563477e-02,1.498498767614364624e-01,2.868009805679321289e-01
1.213442683219909668e-01,1.474387645721435547e-01,9.094606637954711914e-01,7.125785350799560547e-01,8.486407995223999023e-01,9.351038336753845215e-01,3.142262101173400879e-01,8.872497081756591797e-01,1.065814495086669922e-02,1.457688212394714355e-01,6.046385169029235840e-01,6.497066020965576172e-01,6.649378538131713867e-01,4.240030050277709961e-02,2.362813353538513184e-01,3.979215025901794434e-01,9.770314693450927734e-01,5.558723211288452148e-01,3.183397054672241211e-01,7.692889571189880371e-01,1.409315168857574463e-01,1.043984815478324890e-01,7.757156342267990112e-02,7.664565742015838623e-02,1.317338198423385620e-01,4.687189161777496338e-01
6.145296096801757812e-01,3.094111084938049316e-01,9.477828145027160645e-01,7.009208202362060547e-02,2.874708771705627441e-01,4.830410480499267578e-01,4.967038631439208984e-01,1.471468210220336914e-01,9.564911127090454102e-01,3.146581649780273438e-01,3.450862765312194824e-01,6.399824619293212891e-01,9.581907987594604492e-01,8.740746974945068359e-02,7.486343383789062500e-04,6.430155634880065918e-01,1.044433712959289551e-01,2.343583106994628906e-02,1.988002061843872070e-01,8.258844614028930664e-01,1.836354732513427734e-01,1.428343653678894043e-01,7.496497780084609985e-02,7.630988955497741699e-02,1.266927570104598999e-01,3.955625593662261963e-01
