9.215139746665954590e-01,1.160651445388793945e-02,5.274822115898132324e-01,5.664241909980773926e-01,9.833952784538269043e-01,1.597766280174255371e-01,6.521945595741271973e-01,4.058302640914916992e-01,7.975850701332092285e-01,8.441218137741088867e-01,6.355029344558715820e-01,8.365002870559692383e-01,2.958361506462097168e-01,1.120296716690063477e-01,6.762552261352539062e-01,9.731175303459167480e-01,6.905621886253356934e-01,2.656945586204528809e-01,2.172350883483886719e-03,8.690427541732788086e-01,7.856517434120178223e-01,3.851593732833862305e-01,6.527831554412841797e-01,7.402832508087158203e-01,1.182597279548645020e-01,6.574661731719970703e-01,1.609829068183898926e-01,2.117125391960144043e-01,7.366725802421569824e-01,5.386673212051391602e-01,6.668540090322494507e-02,9.333145618438720703e-01
3.379566669464111328e-01,3.065252900123596191e-01,1.539987921714782715e-01,4.843618869781494141e-01,6.024900674819946289e-01,5.973353385925292969e-01,6.011255383491516113e-01,2.761556506156921387e-01,7.868878841400146484e-01,9.274041652679443359e-02,2.842251062393188477e-01,7.825964689254760742e-02,4.292702674865722656e-01,8.529459834098815918e-01,6.807422637939453125e-02,3.429933190345764160e-01,7.105744481086730957e-01,6.970679759979248047e-01,9.101245403289794922e-01,9.672299027442932129e-01,8.807305097579956055e-01,2.699194550514221191e-01,5.785483717918395996e-01,8.329451084136962891e-03,4.982774257659912109e-01,1.587986946105957031e-02,4.933384060859680176e-01,9.514132738113403320e-01,5.988569855690002441e-01,8.449091911315917969e-01,9.880319833755493164e-01,1.196798682212829590e-02
1.385791897773742676e-01,2.043702006340026855e-01,2.013463377952575684e-01,7.358121275901794434e-01,3.602164387702941895e-01,4.037159681320190430e-02,1.087020039558410645e-01,6.349027156829833984e-02,7.311969995498657227e-01,3.722009658813476562e-01,6.527423858642578125e-01,2.325631380081176758e-01,3.720657229423522949e-01,8.535100817680358887e-01,7.297750115394592285e-01,4.953866004943847656e-01,7.958367466926574707e-01,3.838469386100769043e-01,9.714703559875488281e-01,7.977736592292785645e-01,9.619188308715820312e-02,7.439898848533630371e-01,9.934425354003906250e-01,9.126436710357666016e-02,5.004729628562927246e-01,8.742216825485229492e-01,5.663650631904602051e-01,8.417122364044189453e-01,7.102887630462646484e-01,6.440843343734741211e-01,8.202561736106872559e-01,1.797438263893127441e-01
5.181205868721008301e-01,8.006554245948791504e-01,5.420154333114624023e-01,2.827912569046020508e-01,5.066978931427001953e-02,7.127577662467956543e-01,1.419759392738342285e-01,4.478520154953002930e-02,8.630549907684326172e-02,5.946410298347473145e-01,2.416555285453796387e-01,8.835985660552978516e-01,8.383072018623352051e-01,4.342803955078125000e-01,5.893136262893676758e-01,9.763885736465454102e-01,8.462830781936645508e-01,2.079903483390808105e-01,7.268753051757812500e-01,3.123268485069274902e-01,8.912888169288635254e-01,3.824927210807800293e-01,9.089921712875366211e-01,6.670029163360595703e-01,7.077779173851013184e-01,2.480808496475219727e-01,9.512019157409667969e-01,5.760014653205871582e-01,4.153412580490112305e-02,9.017294645309448242e-01,2.202700264751911163e-02,9.779729247093200684e-01
1.779959797859191895e-01,2.942049503326416016e-01,6.733631491661071777e-01,7.423660159111022949e-01,4.129728078842163086e-01,6.019906997680664062e-01,8.980429768562316895e-01,5.145136117935180664e-01,2.605876326560974121e-01,2.755634784698486328e-01,4.684895873069763184e-01,5.174340605735778809e-01,1.099315881729125977e-01,9.178525805473327637e-01,1.798782348632812500e-01,2.886301279067993164e-02,4.064943790435791016e-01,1.277319192886352539e-01,6.055322289466857910e-01,9.940266609191894531e-01,3.546964526176452637e-01,2.112878561019897461e-01,1.819347739219665527e-01,5.750076770782470703e-01,7.285374402999877930e-02,3.462265729904174805e-01,5.946872830390930176e-01,2.670637369155883789e-01,7.621562480926513672e-02,6.474296450614929199e-01,9.282892942428588867e-01,7.171067595481872559e-02
3.235484361648559570e-01,2.971854805946350098e-01,5.976274013519287109e-01,4.220862388610839844e-01,2.041571736335754395e-01,6.141989231109619141e-01,7.520887255668640137e-01,4.193368554115295410e-01,8.518462777137756348e-01,5.256174206733703613e-01,1.922667026519775391e-03,1.544066667556762695e-01,9.321987628936767578e-03,2.046892642974853516e-01,7.677026391029357910e-01,9.931631088256835938e-01,9.286826848983764648e-02,8.365923762321472168e-01,6.293970346450805664e-02,3.579586744308471680e-01,6.967064142227172852e-01,9.127215147018432617e-01,3.774279356002807617e-01,5.395653843879699707e-01,9.522134661674499512e-01,5.873438715934753418e-01,2.897084355354309082e-01,8.423987030982971191e-01,8.703619241714477539e-02,6.428903341293334961e-01,9.933459758758544922e-01,6.654066499322652817e-03
7.131073474884033203e-01,5.865770578384399414e-02,6.361963152885437012e-01,3.310650587081909180e-01,7.671920657157897949e-01,7.017548084259033203e-01,3.410958051681518555e-01,2.333661913871765137e-01,8.852704763412475586e-01,3.348886966705322266e-03,4.830409884452819824e-01,7.893707752227783203e-01,3.339857459068298340e-01,2.505298852920532227e-01,4.582180976867675781e-01,1.401972770690917969e-01,3.836876153945922852e-02,6.650826930999755859e-01,2.798240184783935547e-01,4.546158909797668457e-01,2.017466425895690918e-01,3.896981477737426758e-01,1.955451369285583496e-01,2.593303322792053223e-01,9.309774637222290039e-02,9.398319721221923828e-01,8.828841447830200195e-01,7.473587989807128906e-02,9.027172923088073730e-01,4.116833806037902832e-01,1.426913030445575714e-02,9.857308268547058105e-01
5.869426131248474121e-01,6.765403151512145996e-01,4.621163010597229004e-01,4.926759004592895508e-02,6.723947525024414062e-01,2.790743708610534668e-01,6.109983325004577637e-01,8.858223557472229004e-01,5.058469772338867188e-01,4.365162253379821777e-01,8.875504732131958008e-01,2.674472332000732422e-01,4.505862593650817871e-01,5.253007411956787109e-01,7.231652736663818359e-02,2.493647336959838867e-01,6.999622583389282227e-01,5.233638286590576172e-01,7.747939825057983398e-01,5.025484561920166016e-01,3.301492929458618164e-01,5.164750218391418457e-01,1.334582567214965820e-01,1.910591125488281250e-01,2.304543852806091309e-01,3.695760369300842285e-01,8.546991348266601562e-01,5.948936939239501953e-02,4.895371198654174805e-01,8.734018206596374512e-01,9.826469235122203827e-03,9.901735782623291016e-01
6.935340762138366699e-01,3.739338517189025879e-01,6.374853849411010742e-02,6.627192497253417969e-01,5.874732732772827148e-01,9.116235971450805664e-01,2.110329270362854004e-01,8.043174743652343750e-01,7.521489858627319336e-01,4.401946067810058594e-01,4.406118988990783691e-01,7.900404930114746094e-02,2.403424978256225586e-01,3.250300884246826172e-01,1.995804905891418457e-01,6.563382744789123535e-01,9.029497504234313965e-01,1.711050868034362793e-01,9.270250201225280762e-01,2.099596261978149414e-01,9.397456049919128418e-01,3.383105993270874023e-01,5.201286077499389648e-02,1.434016227722167969e-02,3.396757841110229492e-01,6.033083796501159668e-01,2.305221557617187500e-01,8.121138811111450195e-01,9.933525323867797852e-01,2.939743995666503906e-01,2.632668018341064453e-01,7.367331385612487793e-01
7.534667849540710449e-01,7.593677043914794922e-01,4.322609305381774902e-01,4.807503223419189453e-01,8.539109230041503906e-01,1.385270357131958008e-01,3.541692495346069336e-01,8.842939138412475586e-01,4.733078479766845703e-01,9.814474582672119141e-01,1.646116971969604492e-01,2.629019618034362793e-01,9.957231283187866211e-01,1.334014534950256348e-01,4.797750711441040039e-02,2.138047218322753906e-01,9.430021047592163086e-02,1.837277412414550781e-02,3.398715853691101074e-01,4.432111382484436035e-01,6.007496118545532227e-01,8.314532041549682617e-02,5.510553717613220215e-01,6.669925451278686523e-01,4.831329584121704102e-01,4.660314917564392090e-01,2.832963466644287109e-01,1.807695031166076660e-01,2.084849476814270020e-01,4.366863965988159180e-01,9.652367234230041504e-01,3.476325422525405884e-02
8.087942600250244141e-01,5.604321360588073730e-01,6.264967918395996094e-01,9.053770303726196289e-01,9.363116621971130371e-01,7.885228395462036133e-01,5.248698592185974121e-01,7.016637325286865234e-01,7.637695074081420898e-01,3.400087356567382812e-01,9.969297051429748535e-01,8.178852200508117676e-01,7.399892210960388184e-01,8.648775815963745117e-01,6.402801871299743652e-01,7.707116007804870605e-01,5.740662217140197754e-01,6.884075403213500977e-01,4.785001277923583984e-03,4.729372262954711914e-02,6.014108061790466309e-01,1.654517650604248047e-02,9.388419985771179199e-01,9.902781248092651367e-02,9.253941774368286133e-01,8.639004826545715332e-01,1.325357556343078613e-01,8.788883686065673828e-02,8.907157182693481445e-02,1.662384271621704102e-01,3.086218051612377167e-02,9.691378474235534668e-01
7.291536927223205566e-01,1.261575818061828613e-01,7.055896520614624023e-01,6.708247065544128418e-01,9.874895811080932617e-01,8.977893590927124023e-01,2.915580272674560547e-01,7.152315378189086914e-01,4.832394719123840332e-01,9.298980236053466797e-03,4.895761013031005859e-01,9.562958478927612305e-01,5.124562978744506836e-02,6.249158978462219238e-01,9.662513732910156250e-01,2.040899991989135742e-01,8.722185492515563965e-01,1.841142773628234863e-01,5.664214491844177246e-01,4.895292520523071289e-01,9.117571115493774414e-01,4.312068819999694824e-01,7.639075517654418945e-01,6.786803603172302246e-01,1.244879961013793945e-01,7.029449343681335449e-01,2.546227574348449707e-01,4.079727530479431152e-01,4.211614131927490234e-01,8.324497938156127930e-02,6.707743555307388306e-02,9.329225420951843262e-01
2.211695313453674316e-01,1.208782196044921875e-04,1.336163282394409180e-02,8.567718267440795898e-01,1.603065729141235352e-01,1.494042873382568359e-01,5.260334014892578125e-01,6.140166521072387695e-01,6.572522521018981934e-01,4.343723654747009277e-01,3.906056284904479980e-01,2.723983526229858398e-01,5.764687061309814453e-01,4.553334712982177734e-01,2.301751375198364258e-01,1.156232357025146484e-01,3.404199481010437012e-01,1.344919204711914062e-01,1.351497769355773926e-01,5.234490036964416504e-01,2.532630562782287598e-01,5.390300750732421875e-01,1.151012778282165527e-01,1.484474539756774902e-01,9.447310566902160645e-01,4.891915917396545410e-01,8.523498177528381348e-01,2.472821474075317383e-01,4.560471177101135254e-01,3.557109832763671875e-02,2.862845920026302338e-02,9.713715314865112305e-01
2.914669513702392578e-01,5.223878026008605957e-01,1.325398087501525879e-01,7.437544465065002441e-01,8.998003602027893066e-01,7.523705363273620605e-01,6.451171040534973145e-01,6.879512071609497070e-01,4.729337096214294434e-01,8.234642744064331055e-01,4.702693819999694824e-01,2.819248437881469727e-01,2.756156325340270996e-01,8.125178813934326172e-01,8.037675619125366211e-01,1.936439871788024902e-01,4.981875419616699219e-01,3.464275002479553223e-01,8.934652805328369141e-02,3.387210369110107422e-01,4.784392118453979492e-01,8.324324488639831543e-01,7.518727183341979980e-01,7.564998865127563477e-01,6.253182291984558105e-01,3.756688833236694336e-01,2.821731567382812500e-01,3.327037692070007324e-01,8.207842111587524414e-01,9.691731333732604980e-01,4.405816197395324707e-01,5.594183802604675293e-01
3.363392353057861328e-01,9.836690425872802734e-01,1.726005673408508301e-01,6.565060615539550781e-01,1.700929999351501465e-01,2.604566216468811035e-01,2.625650167465209961e-02,8.591669797897338867e-02,3.801791071891784668e-01,7.509849071502685547e-01,2.258180975914001465e-01,2.374805212020874023e-01,3.008264303207397461e-02,7.279419898986816406e-01,3.565860390663146973e-01,9.904783964157104492e-01,7.636319398880004883e-01,8.483434319496154785e-01,1.133515834808349609e-01,5.349587798118591309e-01,3.860452771186828613e-01,5.254461765289306641e-01,3.769454956054687500e-01,9.528791904449462891e-01,1.766663789749145508e-01,1.948348879814147949e-01,8.511443734169006348e-01,8.260465264320373535e-01,7.619997262954711914e-01,9.993058443069458008e-01,9.916936755180358887e-01,8.306334726512432098e-03
6.570636630058288574e-01,5.717144012451171875e-01,3.862627744674682617e-01,9.306184649467468262e-01,8.374263644218444824e-01,6.783664822578430176e-01,8.565711379051208496e-01,9.154360890388488770e-01,3.311781287193298340e-01,9.098886251449584961e-01,4.599589109420776367e-01,2.247244119644165039e-01,8.662950992584228516e-01,9.704055786132812500e-01,8.703904747962951660e-01,8.031106591224670410e-01,9.551396369934082031e-01,6.874443292617797852e-01,5.017278790473937988e-01,7.297997474670410156e-01,5.715292692184448242e-01,9.176850914955139160e-01,2.998805046081542969e-01,1.276016235351562500e-03,1.265007853507995605e-01,2.369445562362670898e-02,2.578009963035583496e-01,3.854377865791320801e-01,3.658658266067504883e-01,3.383706212043762207e-01,9.446566700935363770e-01,5.534335225820541382e-02
9.076210260391235352e-01,3.456299304962158203e-01,1.102122664451599121e-01,5.919497013092041016e-01,5.126582384109497070e-01,2.188402414321899414e-02,7.156262397766113281e-01,9.781616926193237305e-02,5.838414430618286133e-01,5.099862217903137207e-01,5.929644703865051270e-01,9.568589329719543457e-01,5.682933330535888672e-01,8.991495966911315918e-01,9.502729177474975586e-01,5.927252769470214844e-01,4.363225698471069336e-01,1.655527949333190918e-01,2.152810692787170410e-01,7.049072384834289551e-01,6.059023141860961914e-01,2.675708532333374023e-01,7.635352611541748047e-01,4.088634252548217773e-02,6.998357772827148438e-01,8.905233144760131836e-01,2.813780903816223145e-01,5.393283367156982422e-01,8.895024061203002930e-01,2.522743344306945801e-01,6.161854267120361328e-01,3.838145732879638672e-01
1.213442683219909668e-01,1.474387645721435547e-01,9.094606637954711914e-01,7.125785350799560547e-01,8.486407995223999023e-01,9.351038336753845215e-01,3.142262101173400879e-01,8.872497081756591797e-01,1.065814495086669922e-02,1.457688212394714355e-01,6.046385169029235840e-01,6.497066020965576172e-01,6.649378538131713867e-01,4.240030050277709961e-02,2.362813353538513184e-01,3.979215025901794434e-01,9.770314693450927734e-01,5.558723211288452148e-01,3.183397054672241211e-01,7.692889571189880371e-01,7.731946110725402832e-01,7.987939715385437012e-01,1.853897571563720703e-01,5.430686473846435547e-01,3.554400801658630371e-01,5.456979274749755859e-01,5.386819839477539062e-01,3.113973140716552734e-01,7.479683160781860352e-01,1.657361984252929688e-01,1.430017780512571335e-02,9.856998324394226074e-01
4.530287981033325195e-01,9.893761873245239258e-01,9.897190928459167480e-01,4.666463136672973633e-01,3.185129761695861816e-01,4.372033476829528809e-01,8.507527709007263184e-01,5.400432348251342773e-01,1.420994997024536133e-01,9.669119715690612793e-01,2.119332551956176758e-01,2.616730332374572754e-01,6.082780361175537109e-01,4.530056118965148926e-01,3.907054662704467773e-01,4.247710704803466797e-01,3.898871541023254395e-01,1.894331574440002441e-01,4.936620593070983887e-01,3.636594414710998535e-01,8.844215273857116699e-01,5.831502676010131836e-01,8.232909440994262695e-02,7.438294291496276855e-01,2.821500301361083984e-01,3.612634539604187012e-01,1.935773491859436035e-01,5.091238617897033691e-01,6.668839454650878906e-01,3.759545087814331055e-02,7.199321985244750977e-01,2.800678610801696777e-01
7.438549399375915527e-01,3.691852092742919922e-02,7.197923660278320312e-01,9.782096147537231445e-01,7.317420840263366699e-01,7.354051470756530762e-01,8.264993429183959961e-01,2.154275178909301758e-01,3.043591380119323730e-01,4.433500766754150391e-02,9.657824635505676270e-01,1.126128435134887695e-02,4.008683562278747559e-01,1.127365827560424805e-01,6.452536582946777344e-01,9.441096186637878418e-01,4.068434238433837891e-03,9.943849444389343262e-01,6.942056417465209961e-01,7.403401732444763184e-01,5.186907649040222168e-01,7.793177366256713867e-01,8.319014310836791992e-02,5.003070831298828125e-01,8.015388846397399902e-01,7.135745286941528320e-01,4.187064170837402344e-01,3.248324990272521973e-01,3.074179887771606445e-01,7.979696989059448242e-02,6.281123757362365723e-01,3.718876540660858154e-01
1.349741220474243164e-01,5.474347472190856934e-01,1.949887275695800781e-01,1.315450072288513184e-01,4.272416234016418457e-01,5.246448516845703125e-02,2.131472826004028320e-01,2.714268565177917480e-01,9.419602751731872559e-01,2.857028841972351074e-01,5.288326740264892578e-01,8.610774278640747070e-01,3.505793809890747070e-01,3.428042531013488770e-01,1.303536295890808105e-01,7.096718549728393555e-01,7.692366838455200195e-02,2.721440792083740234e-02,7.034363746643066406e-01,6.674991846084594727e-01,9.696516394615173340e-01,4.049447178840637207e-01,6.437798142433166504e-01,6.884749531745910645e-01,8.255918622016906738e-01,5.265997648239135742e-01,5.220071673393249512e-01,3.230829834938049316e-01,3.188261985778808594e-01,5.238558650016784668e-01,8.713884949684143066e-01,1.286115199327468872e-01
5.836141705513000488e-01,7.046132683753967285e-01,1.542786955833435059e-01,3.922617435455322266e-01,5.982207059860229492e-01,9.389106631278991699e-01,4.423179030418395996e-01,9.625786542892456055e-02,8.590003252029418945e-01,1.601455807685852051e-01,1.299259662628173828e-01,6.227377057075500488e-01,8.340092897415161133e-01,8.197824954986572266e-01,9.749225974082946777e-01,3.057128190994262695e-01,2.002575397491455078e-01,3.126725554466247559e-01,2.034098505973815918e-01,2.659298181533813477e-01,4.332272410392761230e-01,3.761501312255859375e-01,8.131037354469299316e-01,1.095789670944213867e-01,7.748591899871826172e-02,3.822065591812133789e-01,3.548834323883056641e-01,5.162397027015686035e-01,7.492577433586120605e-01,6.850594282150268555e-02,8.893470764160156250e-01,1.106529533863067627e-01
1.634454727172851562e-02,4.659336209297180176e-01,5.003902912139892578e-01,4.893357157707214355e-01,8.170684576034545898e-01,8.461970090866088867e-01,3.615840673446655273e-01,9.790436625480651855e-01,5.429853200912475586e-01,4.757657051086425781e-01,8.856502771377563477e-01,3.604534268379211426e-01,8.823895454406738281e-01,9.347856640815734863e-01,2.956442236900329590e-01,3.027520179748535156e-01,3.978106975555419922e-01,2.045275568962097168e-01,8.133387565612792969e-01,6.550217866897583008e-01,2.247529029846191406e-01,4.090517759323120117e-02,2.248967289924621582e-01,6.743440628051757812e-01,7.110018134117126465e-01,2.235395908355712891e-01,5.424821376800537109e-01,8.556913137435913086e-01,2.405409216880798340e-01,6.321260333061218262e-01,1.677645742893218994e-01,8.322354555130004883e-01
2.088013291358947754e-01,5.692188739776611328e-01,3.604968786239624023e-01,2.513022422790527344e-01,5.727266073226928711e-01,5.598641633987426758e-01,8.441550731658935547e-01,5.726856589317321777e-01,4.132053256034851074e-01,8.767288923263549805e-01,1.577949523925781250e-02,4.659289717674255371e-01,7.212995290756225586e-01,2.966265678405761719e-01,6.881590485572814941e-01,1.065729856491088867e-01,7.023062705993652344e-01,5.072588324546813965e-01,2.919395565986633301e-01,6.827272772789001465e-01,3.843721747398376465e-01,1.075917482376098633e-02,1.954752206802368164e-01,7.604908943176269531e-01,4.675534367561340332e-01,9.287607073783874512e-01,4.097186326980590820e-01,9.615612626075744629e-01,2.706555128097534180e-01,8.629063367843627930e-01,9.875738024711608887e-01,1.242616027593612671e-02
1.689660549163818359e-01,2.497818470001220703e-01,6.276122927665710449e-01,9.761009812355041504e-01,5.240891575813293457e-01,7.234028577804565430e-01,1.713377237319946289e-01,4.424606561660766602e-01,6.995929479598999023e-01,7.015106678009033203e-01,2.547454833984375000e-01,8.456361293792724609e-01,5.321425795555114746e-01,5.533177256584167480e-01,5.649149417877197266e-01,9.246074557304382324e-01,1.879856586456298828e-01,6.709644794464111328e-01,2.386884093284606934e-01,9.653629660606384277e-01,9.628246426582336426e-01,4.960656166076660156e-03,5.508552193641662598e-01,9.269291162490844727e-02,3.819521665573120117e-01,9.727050662040710449e-01,3.808934688568115234e-01,9.666588306427001953e-01,7.188962101936340332e-01,2.603939771652221680e-01,9.418017864227294922e-01,5.819818004965782166e-02
